session,position,pair_id,player_prediction,player_correct,player_close_call,response_time_ms,legacy_primary_robot_prediction,legacy_primary_robot_correct,gemini_prediction,gemini_correct,gemini_close_call,gpt56_prediction,gpt56_correct,gpt56_close_call,qwen_max_prediction,qwen_max_correct,qwen_max_close_call,claude_prediction,claude_correct,claude_close_call,qwen_flash_prediction,qwen_flash_correct,qwen_flash_close_call,deepseek_prediction,deepseek_correct,deepseek_close_call
S059,2,913,Y,1,0,18342,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S059,3,251,Y,0,0,12463,Y,0,Y,0,1,X,1,0,X,1,1,X,1,1,Y,0,0,X,1,1
S059,4,492,X,0,0,9260,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S059,5,320,X,1,0,10165,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S059,6,55,Y,1,0,11703,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S059,7,67,Y,0,0,18352,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S059,8,878,X,1,0,16024,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,1
S059,9,688,X,1,0,16093,X,1,X,1,0,X,1,1,X,1,0,X,1,1,X,1,0,Y,0,1
S059,10,680,Y,1,0,8740,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S059,11,841,Y,0,0,10923,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S059,12,53,X,1,0,18628,X,1,X,1,1,X,1,1,X,1,0,Y,0,1,Y,0,0,X,1,1
S059,13,568,Y,1,0,8810,X,0,X,0,0,X,0,0,X,0,0,X,0,0,X,0,0,X,0,1
S059,14,1017,X,1,0,11410,X,1,X,1,0,X,1,1,X,1,0,X,1,1,X,1,0,X,1,1
S059,15,719,X,1,0,16583,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S059,16,1048,Y,0,0,17486,X,1,X,1,0,X,1,1,X,1,1,X,1,1,X,1,0,X,1,1
S059,17,1079,X,0,0,13392,Y,1,Y,1,1,Y,1,0,Y,1,0,X,0,1,X,0,0,Y,1,1
S059,18,85,Y,1,0,12719,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S059,19,998,X,1,0,13061,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,1
S059,20,262,X,0,0,18630,X,0,X,0,0,X,0,0,X,0,0,Y,1,1,Y,1,0,Y,1,0
S060,1,582,X,1,0,65417,Y,0,Y,0,1,X,1,0,Y,0,0,Y,0,1,X,1,0,Y,0,0
S060,2,778,Y,0,0,16285,X,1,X,1,0,X,1,1,X,1,0,Y,0,1,X,1,0,Y,0,1
S060,3,44,X,1,0,22714,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S060,4,555,X,0,0,15438,X,0,X,0,0,X,0,0,Y,1,1,X,0,1,X,0,0,Y,1,0
S060,5,206,X,0,0,17666,Y,1,Y,1,1,X,0,0,X,0,0,X,0,1,X,0,0,Y,1,1
S060,6,741,X,1,0,12318,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,Y,0,1
S060,7,474,X,1,0,8224,X,1,X,1,1,Y,0,0,X,1,0,X,1,1,Y,0,0,Y,0,1
S060,8,417,X,0,0,17540,X,0,X,0,1,Y,1,1,X,0,0,Y,1,1,X,0,0,X,0,0
S060,9,194,X,1,0,14856,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S060,10,1119,Y,1,0,18527,Y,1,Y,1,1,Y,1,1,Y,1,0,X,0,1,Y,1,0,Y,1,1
S060,11,415,X,1,0,8459,X,1,X,1,0,X,1,0,Y,0,0,X,1,1,X,1,0,Y,0,1
S060,12,193,X,1,0,18805,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S060,13,26,Y,1,0,10568,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S060,14,707,X,0,0,15856,X,0,X,0,1,X,0,1,X,0,0,Y,1,1,X,0,0,Y,1,1
S060,15,863,X,0,0,15798,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S060,16,635,X,0,0,5388,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S060,17,195,Y,1,0,10710,Y,1,Y,1,0,Y,1,0,Y,1,1,Y,1,1,Y,1,0,Y,1,1
S060,18,153,X,1,0,8386,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,1
S060,19,363,Y,1,0,8434,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S060,20,391,Y,1,0,7854,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S061,1,418,Y,1,0,20442,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S061,2,937,Y,0,0,20292,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S061,3,822,Y,1,0,11201,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,1,Y,1,1
S061,4,624,Y,0,0,15626,X,1,X,1,1,Y,0,1,Y,0,1,Y,0,1,Y,0,0,X,1,1
S061,5,1004,Y,0,0,8654,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S061,6,523,X,0,1,17219,Y,1,Y,1,1,Y,1,1,Y,1,1,Y,1,1,Y,1,1,X,0,1
S061,7,554,Y,0,0,20378,Y,0,Y,0,1,Y,0,1,Y,0,1,Y,0,1,Y,0,0,Y,0,1
S061,8,823,X,0,0,9238,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S061,9,113,X,1,0,12355,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S061,10,1115,Y,0,1,19790,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S061,11,405,Y,0,0,9048,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S061,12,964,Y,0,0,10617,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S061,13,257,X,0,0,5156,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S061,14,1034,Y,1,0,6568,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S061,15,270,X,0,0,10984,X,0,X,0,1,X,0,0,X,0,1,X,0,1,X,0,0,X,0,0
S061,16,535,X,0,0,14486,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S061,17,723,X,1,0,11983,X,1,X,1,0,X,1,0,X,1,1,X,1,1,Y,0,0,X,1,1
S061,18,345,X,0,0,6491,X,0,X,0,0,Y,1,0,Y,1,0,X,0,1,X,0,0,X,0,1
S061,19,328,X,0,0,9025,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,0
S061,20,285,X,1,0,15570,X,1,X,1,0,Y,0,1,Y,0,1,Y,0,1,X,1,0,Y,0,0
S062,1,144,X,1,0,16049,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S062,2,189,Y,1,0,73457,X,0,X,0,0,X,0,0,Y,1,0,X,0,1,Y,1,0,Y,1,0
S062,3,1096,X,0,0,5599,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,Y,1,1
S062,4,1109,Y,0,0,5581,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S062,5,515,X,0,0,4673,X,0,X,0,1,X,0,0,X,0,0,Y,1,1,X,0,0,Y,1,0
S062,6,1048,Y,0,0,5268,X,1,X,1,0,X,1,1,X,1,1,X,1,1,X,1,0,X,1,1
S062,7,1121,Y,1,0,14858,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S062,8,122,X,0,0,7618,Y,1,Y,1,0,Y,1,0,Y,1,0,X,0,1,Y,1,0,X,0,0
S062,9,1045,X,1,0,7252,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,X,1,1
S062,10,357,Y,1,0,4760,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S062,11,948,Y,1,0,35772,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S062,12,167,X,0,0,4703,Y,1,Y,1,1,Y,1,0,X,0,0,Y,1,1,Y,1,0,Y,1,1
S062,13,409,X,1,0,9620,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S062,14,986,X,0,0,24866,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S062,15,840,Y,1,0,4656,Y,1,Y,1,1,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S062,16,651,Y,0,0,9030,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S062,17,208,X,0,0,6601,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S062,18,402,Y,1,0,4820,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S062,19,888,X,0,0,6031,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S062,20,647,X,0,0,3845,Y,1,Y,1,1,Y,1,1,Y,1,1,Y,1,1,Y,1,0,X,0,1
S063,1,625,X,0,,16714,X,0,,,,,,,,,,,,,,,,,,
S063,2,717,Y,1,,17076,Y,1,,,,,,,,,,,,,,,,,,
S063,3,113,X,1,,4858,X,1,,,,,,,,,,,,,,,,,,
S063,4,1040,X,0,,9598,Y,1,,,,,,,,,,,,,,,,,,
S063,5,370,Y,0,,3891,X,1,,,,,,,,,,,,,,,,,,
S063,6,974,X,1,,5405,X,1,,,,,,,,,,,,,,,,,,
S063,7,110,Y,1,,4754,X,0,,,,,,,,,,,,,,,,,,
S063,8,744,X,1,,7270,X,1,,,,,,,,,,,,,,,,,,
S063,9,498,X,0,,8915,X,0,,,,,,,,,,,,,,,,,,
S063,10,737,X,1,,7912,X,1,,,,,,,,,,,,,,,,,,
S063,11,140,X,1,,7812,X,1,,,,,,,,,,,,,,,,,,
S063,12,1088,Y,1,,5400,Y,1,,,,,,,,,,,,,,,,,,
S063,13,847,Y,0,,11311,X,1,,,,,,,,,,,,,,,,,,
S063,14,841,X,1,,2010,X,1,,,,,,,,,,,,,,,,,,
S063,15,1036,Y,1,,12552,Y,1,,,,,,,,,,,,,,,,,,
S063,16,835,X,1,,9335,X,1,,,,,,,,,,,,,,,,,,
S063,17,1071,X,1,,4232,X,1,,,,,,,,,,,,,,,,,,
S063,18,764,X,1,,5848,X,1,,,,,,,,,,,,,,,,,,
S063,19,441,X,0,,3011,Y,1,,,,,,,,,,,,,,,,,,
S063,20,361,X,0,,5854,Y,1,,,,,,,,,,,,,,,,,,
S064,1,626,X,0,0,18530,Y,1,Y,1,1,Y,1,1,X,0,0,X,0,1,Y,1,0,X,0,1
S064,2,882,X,1,0,11308,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S064,3,940,Y,0,0,22742,Y,0,Y,0,0,Y,0,1,Y,0,1,Y,0,1,Y,0,0,X,1,1
S064,4,273,X,1,0,24046,X,1,X,1,0,Y,0,1,X,1,0,X,1,1,X,1,0,X,1,0
S064,5,1022,X,1,0,9272,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S064,6,341,X,1,0,15839,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S064,7,1038,Y,1,0,5206,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S064,8,153,X,1,0,8129,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,1
S064,9,370,Y,0,0,9838,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S064,10,14,X,0,0,12724,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S064,11,921,Y,0,0,18308,X,1,X,1,1,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S064,12,887,Y,1,0,13541,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,1,Y,1,1,X,0,1
S064,13,260,X,0,0,4137,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S064,14,309,Y,0,0,18752,Y,0,Y,0,1,X,1,1,Y,0,1,X,1,0,X,1,0,X,1,0
S064,15,1115,Y,0,0,16477,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S064,16,1029,Y,0,0,5378,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S064,17,79,Y,1,0,7401,X,0,X,0,1,X,0,0,X,0,0,X,0,1,X,0,0,X,0,0
S064,18,212,Y,1,1,11684,Y,1,Y,1,1,X,0,1,X,0,0,X,0,1,X,0,0,X,0,0
S064,19,6,Y,0,1,7776,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,1
S064,20,634,Y,0,0,7448,X,1,X,1,1,X,1,0,X,1,1,X,1,1,Y,0,0,X,1,1
S065,1,339,Y,1,0,20147,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,0
S065,2,441,Y,1,0,19096,Y,1,Y,1,1,Y,1,0,X,0,0,Y,1,1,Y,1,0,X,0,0
S065,3,1032,Y,1,0,5133,X,0,X,0,0,X,0,0,X,0,0,X,0,1,X,0,0,X,0,1
S065,4,269,Y,1,0,3936,X,0,X,0,1,Y,1,0,X,0,1,X,0,1,X,0,0,X,0,1
S065,5,51,Y,0,0,11777,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S065,6,536,Y,1,0,12461,Y,1,Y,1,1,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S065,7,249,Y,0,0,7096,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S065,8,774,Y,0,0,5019,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,1
S065,9,417,X,0,0,6298,X,0,X,0,1,Y,1,1,X,0,0,Y,1,1,X,0,0,X,0,0
S065,10,690,X,1,0,17528,X,1,X,1,0,X,1,0,X,1,0,Y,0,1,X,1,0,Y,0,1
S065,11,174,Y,1,0,13826,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S065,12,967,X,1,0,6387,X,1,X,1,0,Y,0,0,Y,0,0,Y,0,1,X,1,0,X,1,1
S065,13,122,X,0,0,3384,Y,1,Y,1,0,Y,1,0,Y,1,0,X,0,1,Y,1,0,X,0,0
S065,14,619,X,1,0,16049,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S065,15,975,X,1,0,4206,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,Y,0,1
S065,16,519,X,0,0,8461,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S065,17,929,X,0,0,3276,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S065,18,964,Y,0,0,9065,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S065,19,115,Y,0,0,10177,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S065,20,814,Y,0,0,11850,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S066,1,488,X,1,0,18516,X,1,X,1,0,X,1,0,X,1,1,X,1,1,X,1,0,X,1,0
S066,2,483,X,0,0,21360,Y,1,Y,1,0,Y,1,0,X,0,0,Y,1,0,X,0,0,X,0,0
S066,3,1106,X,1,0,22661,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,1
S066,4,75,X,0,0,6080,Y,1,Y,1,0,Y,1,0,X,0,0,X,0,1,X,0,1,Y,1,0
S066,5,926,Y,0,0,12986,X,1,X,1,1,X,1,1,Y,0,0,X,1,1,X,1,0,X,1,1
S066,6,1072,X,0,0,13996,X,0,X,0,1,Y,1,1,Y,1,0,X,0,1,X,0,1,Y,1,1
S066,7,745,X,1,0,12611,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,1,X,1,1
S066,8,361,Y,1,0,11220,Y,1,Y,1,0,Y,1,0,Y,1,0,X,0,1,Y,1,0,Y,1,0
S066,9,393,Y,1,0,10081,Y,1,Y,1,1,Y,1,0,Y,1,0,X,0,1,Y,1,0,Y,1,0
S066,10,452,X,1,0,6072,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S066,11,260,Y,1,0,8761,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S066,12,750,Y,0,0,25934,Y,0,Y,0,1,Y,0,1,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S066,13,637,X,1,0,10684,X,1,X,1,1,X,1,0,Y,0,1,Y,0,1,X,1,0,X,1,1
S066,14,966,Y,0,0,13621,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S066,15,255,X,0,0,9529,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S066,16,365,X,0,0,10524,X,0,X,0,1,X,0,1,X,0,1,X,0,1,X,0,0,X,0,1
S066,17,114,Y,1,0,6136,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S066,18,729,Y,1,0,14592,Y,1,Y,1,1,Y,1,1,X,0,0,X,0,1,Y,1,0,X,0,1
S066,19,1070,Y,1,0,7815,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S066,20,773,Y,0,0,10334,X,1,X,1,1,X,1,1,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S067,1,1030,Y,1,0,21307,Y,1,Y,1,0,Y,1,1,X,0,1,X,0,1,Y,1,1,X,0,1
S067,2,583,Y,1,0,12037,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,1,X,0,1
S067,3,551,X,0,0,10393,Y,1,Y,1,1,X,0,1,Y,1,0,Y,1,1,X,0,0,Y,1,1
S067,4,298,Y,1,0,8030,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
S067,5,863,X,0,0,25220,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,Y,1,0,X,0,1
S067,6,1039,Y,0,0,10236,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S067,7,1006,X,1,0,9912,Y,0,Y,0,1,Y,0,0,Y,0,0,X,1,1,Y,0,0,X,1,1
S067,8,36,X,1,0,8103,X,1,X,1,0,X,1,0,Y,0,0,Y,0,1,Y,0,0,X,1,1
S067,9,969,X,0,0,13794,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S067,10,556,Y,1,0,7584,Y,1,Y,1,0,Y,1,0,X,0,0,X,0,1,Y,1,0,Y,1,1
S067,11,1140,Y,0,0,15572,X,1,X,1,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S067,12,939,Y,0,0,9775,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S067,13,670,X,0,0,10618,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S067,14,468,X,0,0,7942,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,0
S067,15,833,Y,1,0,5878,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,0,X,0,0
S067,16,535,X,0,0,23013,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,Y,1,1
S067,17,644,X,1,0,11161,X,1,X,1,1,Y,0,1,Y,0,0,Y,0,1,Y,0,1,Y,0,1
S067,18,64,Y,0,0,9783,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S067,19,69,X,1,0,8505,Y,0,Y,0,1,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S067,20,925,X,1,0,11359,X,1,X,1,1,X,1,1,X,1,0,X,1,1,X,1,1,X,1,1
S068,1,189,Y,1,0,23845,X,0,X,0,0,X,0,0,Y,1,0,X,0,1,Y,1,0,Y,1,0
S068,2,1009,Y,1,0,24042,Y,1,Y,1,1,Y,1,0,X,0,1,Y,1,1,Y,1,0,Y,1,1
S068,3,774,Y,0,0,14395,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,1
S068,4,637,Y,0,0,14256,X,1,X,1,1,X,1,0,Y,0,1,Y,0,1,X,1,0,X,1,1
S068,5,984,Y,1,0,11638,Y,1,Y,1,0,Y,1,1,Y,1,0,Y,1,1,X,0,0,Y,1,1
S068,6,382,X,1,0,13684,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S068,7,1017,Y,0,0,14813,X,1,X,1,0,X,1,1,X,1,0,X,1,1,X,1,0,X,1,1
S068,8,959,X,1,0,6180,X,1,X,1,0,X,1,0,X,1,0,X,1,0,Y,0,0,X,1,1
S068,9,306,Y,1,0,7622,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,X,0,0,X,0,1
S068,10,319,X,1,0,8096,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S068,11,169,X,1,0,6033,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S068,12,525,Y,0,0,10587,Y,0,Y,0,1,X,1,0,Y,0,0,Y,0,1,Y,0,0,Y,0,0
S068,13,339,Y,1,0,10934,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,0
S068,14,832,X,0,0,9013,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S068,15,231,X,0,0,10535,Y,1,Y,1,0,Y,1,0,Y,1,1,Y,1,1,Y,1,0,Y,1,0
S068,16,913,Y,1,0,8355,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S068,17,173,X,0,0,8588,X,0,X,0,1,X,0,1,X,0,1,X,0,1,X,0,0,X,0,1
S068,18,1018,Y,1,0,5944,X,0,X,0,1,X,0,0,Y,1,0,Y,1,1,Y,1,0,X,0,1
S068,19,261,X,0,0,6628,Y,1,Y,1,0,X,0,0,Y,1,0,X,0,1,X,0,0,X,0,0
S068,20,630,X,0,0,7676,X,0,X,0,1,X,0,0,Y,1,1,X,0,1,Y,1,0,X,0,1
S069,1,414,Y,1,0,14898,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,X,0,1
S069,2,746,Y,1,0,22681,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S069,3,8,X,1,0,19492,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S069,4,655,X,0,0,5521,X,0,X,0,1,X,0,0,X,0,0,Y,1,1,Y,1,0,Y,1,1
S069,5,790,X,0,0,6612,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S069,6,113,Y,0,0,8853,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S069,7,54,X,1,0,4982,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S069,8,343,X,1,0,4806,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S069,9,576,X,1,0,8632,Y,0,Y,0,0,X,1,1,X,1,1,X,1,1,X,1,0,X,1,1
S069,10,381,X,0,0,10334,Y,1,Y,1,0,X,0,0,X,0,1,X,0,1,X,0,0,X,0,0
S069,11,785,Y,0,0,6441,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,X,1,1
S069,12,457,Y,0,0,5443,X,1,X,1,0,X,1,0,X,1,0,X,1,1,X,1,0,Y,0,0
S069,13,62,Y,1,0,11837,Y,1,Y,1,1,Y,1,1,X,0,1,Y,1,1,Y,1,0,X,0,1
S069,14,834,Y,0,0,15910,Y,0,Y,0,1,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S069,15,1083,X,1,0,15836,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S069,16,893,Y,0,0,6792,Y,0,Y,0,0,Y,0,0,Y,0,0,Y,0,1,Y,0,0,Y,0,1
S069,17,635,X,0,0,8195,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S069,18,883,X,1,0,9275,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S069,19,40,X,0,0,7139,Y,1,Y,1,0,Y,1,0,Y,1,0,X,0,1,Y,1,1,X,0,1
S069,20,685,Y,1,0,5662,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S070,1,1019,X,1,0,35126,X,1,X,1,0,X,1,0,Y,0,0,X,1,1,X,1,0,Y,0,1
S070,2,596,X,0,0,21063,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S070,3,758,X,0,0,16305,Y,1,Y,1,0,X,0,1,X,0,0,Y,1,1,Y,1,0,X,0,1
S070,4,727,X,0,0,17409,Y,1,Y,1,1,X,0,0,Y,1,0,Y,1,1,Y,1,0,Y,1,1
S070,5,637,X,1,0,11072,X,1,X,1,1,X,1,0,Y,0,1,Y,0,1,X,1,0,X,1,1
S070,6,673,Y,0,0,14214,X,1,X,1,1,X,1,1,X,1,1,Y,0,1,Y,0,0,X,1,1
S070,7,419,X,1,0,22611,X,1,X,1,0,X,1,0,X,1,1,X,1,1,X,1,0,X,1,0
S070,8,954,X,1,0,83386,X,1,X,1,0,X,1,0,X,1,0,X,1,1,Y,0,0,X,1,1
S070,9,1037,Y,0,0,14087,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S070,10,656,X,0,0,9557,X,0,X,0,1,Y,1,1,X,0,0,X,0,1,X,0,0,X,0,1
S070,11,65,Y,0,0,12847,X,1,X,1,1,X,1,0,X,1,0,Y,0,1,Y,0,0,X,1,1
S070,12,166,Y,0,0,6148,X,1,X,1,1,X,1,0,X,1,0,X,1,1,X,1,0,X,1,0
S070,13,631,Y,0,0,15671,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S070,14,777,X,1,0,8338,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,1
S070,15,654,Y,1,0,15866,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,1
S070,16,50,Y,0,0,9922,X,1,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0,X,1,0
S070,17,408,Y,1,0,17068,Y,1,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0,Y,1,0
